data_id,sensor_id,sensor_name,timestamp,measurement_type,value
5309,446400106,Microwave Radar Sensor,1749198023,motion_detected,0.0
5310,446400107,Photoresistor Sensor,1749198026,light_value,449.0
5310,446400107,Photoresistor Sensor,1749198026,voltage,0.36
5311,446400107,Photoresistor Sensor,1749198028,light_value,427.0
5311,446400107,Photoresistor Sensor,1749198028,voltage,0.34
5312,446400107,Photoresistor Sensor,1749198030,light_value,429.0
5312,446400107,Photoresistor Sensor,1749198030,voltage,0.35
5313,446400107,Photoresistor Sensor,1749198033,light_value,448.0
5313,446400107,Photoresistor Sensor,1749198033,voltage,0.36
5314,446400107,Photoresistor Sensor,1749198035,light_value,438.0
5314,446400107,Photoresistor Sensor,1749198035,voltage,0.35
5315,446400107,Photoresistor Sensor,1749198038,light_value,417.0
5315,446400107,Photoresistor Sensor,1749198038,voltage,0.34
5316,446400107,Photoresistor Sensor,1749198040,light_value,375.0
5316,446400107,Photoresistor Sensor,1749198040,voltage,0.3
5317,446400107,Photoresistor Sensor,1749198043,light_value,421.0
5317,446400107,Photoresistor Sensor,1749198043,voltage,0.34
5318,446400107,Photoresistor Sensor,1749198045,light_value,375.0
5318,446400107,Photoresistor Sensor,1749198045,voltage,0.3
5319,446400107,Photoresistor Sensor,1749198047,light_value,423.0
5319,446400107,Photoresistor Sensor,1749198047,voltage,0.34
5320,446400107,Photoresistor Sensor,1749198050,light_value,415.0
5320,446400107,Photoresistor Sensor,1749198050,voltage,0.33
5321,446400107,Photoresistor Sensor,1749198052,light_value,348.0
5321,446400107,Photoresistor Sensor,1749198052,voltage,0.28
5322,446400107,Photoresistor Sensor,1749198055,light_value,59.0
5322,446400107,Photoresistor Sensor,1749198055,voltage,0.05
5323,446400107,Photoresistor Sensor,1749198057,light_value,211.0
5323,446400107,Photoresistor Sensor,1749198057,voltage,0.17
5324,446400107,Photoresistor Sensor,1749198064,light_value,421.0
5324,446400107,Photoresistor Sensor,1749198064,voltage,0.34
5325,446400107,Photoresistor Sensor,1749198066,light_value,399.0
5325,446400107,Photoresistor Sensor,1749198066,voltage,0.32
5326,446400107,Photoresistor Sensor,1749198069,light_value,432.0
5326,446400107,Photoresistor Sensor,1749198069,voltage,0.35
5327,446400107,Photoresistor Sensor,1749198071,light_value,432.0
5327,446400107,Photoresistor Sensor,1749198071,voltage,0.35
5328,446400107,Photoresistor Sensor,1749198074,light_value,432.0
5328,446400107,Photoresistor Sensor,1749198074,voltage,0.35
5329,446400107,Photoresistor Sensor,1749198076,light_value,407.0
5329,446400107,Photoresistor Sensor,1749198076,voltage,0.33
5330,446400107,Photoresistor Sensor,1749198078,light_value,417.0
5330,446400107,Photoresistor Sensor,1749198078,voltage,0.34
5331,446400107,Photoresistor Sensor,1749198081,light_value,431.0
5331,446400107,Photoresistor Sensor,1749198081,voltage,0.35
5332,446400107,Photoresistor Sensor,1749198083,light_value,427.0
5332,446400107,Photoresistor Sensor,1749198083,voltage,0.34
5333,446400107,Photoresistor Sensor,1749198086,light_value,409.0
5333,446400107,Photoresistor Sensor,1749198086,voltage,0.33
5334,446400107,Photoresistor Sensor,1749198088,light_value,415.0
5334,446400107,Photoresistor Sensor,1749198088,voltage,0.33
5335,446400107,Photoresistor Sensor,1749198091,light_value,432.0
5335,446400107,Photoresistor Sensor,1749198091,voltage,0.35
5336,446400107,Photoresistor Sensor,1749198093,light_value,431.0
5336,446400107,Photoresistor Sensor,1749198093,voltage,0.35
5337,446400107,Photoresistor Sensor,1749198095,light_value,416.0
5337,446400107,Photoresistor Sensor,1749198095,voltage,0.34
5338,446400107,Photoresistor Sensor,1749198098,light_value,434.0
5338,446400107,Photoresistor Sensor,1749198098,voltage,0.35
5339,446400107,Photoresistor Sensor,1749198100,light_value,402.0
5339,446400107,Photoresistor Sensor,1749198100,voltage,0.32
5340,446400107,Photoresistor Sensor,1749198103,light_value,421.0
5340,446400107,Photoresistor Sensor,1749198103,voltage,0.34
5341,446400107,Photoresistor Sensor,1749198105,light_value,426.0
5341,446400107,Photoresistor Sensor,1749198105,voltage,0.34
5342,446400107,Photoresistor Sensor,1749198107,light_value,432.0
5342,446400107,Photoresistor Sensor,1749198107,voltage,0.35
5343,446400107,Photoresistor Sensor,1749198110,light_value,417.0
5343,446400107,Photoresistor Sensor,1749198110,voltage,0.34
5344,446400107,Photoresistor Sensor,1749198112,light_value,404.0
5344,446400107,Photoresistor Sensor,1749198112,voltage,0.33
5345,446400107,Photoresistor Sensor,1749198115,light_value,417.0
5345,446400107,Photoresistor Sensor,1749198115,voltage,0.34
5346,446400107,Photoresistor Sensor,1749198117,light_value,409.0
5346,446400107,Photoresistor Sensor,1749198117,voltage,0.33
5347,446400107,Photoresistor Sensor,1749198119,light_value,407.0
5347,446400107,Photoresistor Sensor,1749198119,voltage,0.33
5348,446400107,Photoresistor Sensor,1749198122,light_value,448.0
5348,446400107,Photoresistor Sensor,1749198122,voltage,0.36
5349,446400107,Photoresistor Sensor,1749198124,light_value,417.0
5349,446400107,Photoresistor Sensor,1749198124,voltage,0.34
5350,446400107,Photoresistor Sensor,1749198126,light_value,433.0
5350,446400107,Photoresistor Sensor,1749198126,voltage,0.35
5351,446400107,Photoresistor Sensor,1749198129,light_value,415.0
5351,446400107,Photoresistor Sensor,1749198129,voltage,0.33
5352,446400107,Photoresistor Sensor,1749198131,light_value,405.0
5352,446400107,Photoresistor Sensor,1749198131,voltage,0.33
5353,446400101,Temperature Sensor,1749198134,temperature,22.0
5354,446400107,Photoresistor Sensor,1749198136,light_value,436.0
5354,446400107,Photoresistor Sensor,1749198136,voltage,0.35
5355,446400107,Photoresistor Sensor,1749198138,light_value,412.0
5355,446400107,Photoresistor Sensor,1749198138,voltage,0.33
5356,446400107,Photoresistor Sensor,1749198141,light_value,430.0
5356,446400107,Photoresistor Sensor,1749198141,voltage,0.35
5357,446400107,Photoresistor Sensor,1749198143,light_value,429.0
5357,446400107,Photoresistor Sensor,1749198143,voltage,0.35
5358,446400107,Photoresistor Sensor,1749198146,light_value,430.0
5358,446400107,Photoresistor Sensor,1749198146,voltage,0.35
5359,446400107,Photoresistor Sensor,1749198148,light_value,433.0
5359,446400107,Photoresistor Sensor,1749198148,voltage,0.35
5360,446400107,Photoresistor Sensor,1749198150,light_value,421.0
5360,446400107,Photoresistor Sensor,1749198150,voltage,0.34
5361,446400107,Photoresistor Sensor,1749198153,light_value,418.0
5361,446400107,Photoresistor Sensor,1749198153,voltage,0.34
5362,446400107,Photoresistor Sensor,1749198155,light_value,437.0
5362,446400107,Photoresistor Sensor,1749198155,voltage,0.35
5363,446400107,Photoresistor Sensor,1749198158,light_value,430.0
5363,446400107,Photoresistor Sensor,1749198158,voltage,0.35
5364,446400107,Photoresistor Sensor,1749198160,light_value,419.0
5364,446400107,Photoresistor Sensor,1749198160,voltage,0.34
5365,446400107,Photoresistor Sensor,1749198162,light_value,432.0
5365,446400107,Photoresistor Sensor,1749198162,voltage,0.35
5366,446400107,Photoresistor Sensor,1749198165,light_value,419.0
5366,446400107,Photoresistor Sensor,1749198165,voltage,0.34
5367,446400106,Microwave Radar Sensor,1749198167,motion_detected,0.0
5368,446400107,Photoresistor Sensor,1749198169,light_value,430.0
5368,446400107,Photoresistor Sensor,1749198169,voltage,0.35
5369,446400107,Photoresistor Sensor,1749198172,light_value,402.0
5369,446400107,Photoresistor Sensor,1749198172,voltage,0.32
5370,446400107,Photoresistor Sensor,1749198174,light_value,400.0
5370,446400107,Photoresistor Sensor,1749198174,voltage,0.32
5371,446400107,Photoresistor Sensor,1749198176,light_value,450.0
5371,446400107,Photoresistor Sensor,1749198176,voltage,0.36
5372,446400107,Photoresistor Sensor,1749198179,light_value,439.0
5372,446400107,Photoresistor Sensor,1749198179,voltage,0.35
5373,446400107,Photoresistor Sensor,1749198181,light_value,411.0
5373,446400107,Photoresistor Sensor,1749198181,voltage,0.33
5374,446400107,Photoresistor Sensor,1749198184,light_value,438.0
5374,446400107,Photoresistor Sensor,1749198184,voltage,0.35
5375,446400107,Photoresistor Sensor,1749198186,light_value,422.0
5375,446400107,Photoresistor Sensor,1749198186,voltage,0.34
5376,446400107,Photoresistor Sensor,1749198188,light_value,400.0
5376,446400107,Photoresistor Sensor,1749198188,voltage,0.32
5377,446400107,Photoresistor Sensor,1749198191,light_value,404.0
5377,446400107,Photoresistor Sensor,1749198191,voltage,0.33
5378,446400107,Photoresistor Sensor,1749198193,light_value,429.0
5378,446400107,Photoresistor Sensor,1749198193,voltage,0.35
5379,446400107,Photoresistor Sensor,1749198196,light_value,422.0
5379,446400107,Photoresistor Sensor,1749198196,voltage,0.34
5380,446400107,Photoresistor Sensor,1749198198,light_value,410.0
5380,446400107,Photoresistor Sensor,1749198198,voltage,0.33
5381,446400107,Photoresistor Sensor,1749198200,light_value,403.0
5381,446400107,Photoresistor Sensor,1749198200,voltage,0.32
5382,446400107,Photoresistor Sensor,1749198203,light_value,421.0
5382,446400107,Photoresistor Sensor,1749198203,voltage,0.34
5383,446400107,Photoresistor Sensor,1749198205,light_value,404.0
5383,446400107,Photoresistor Sensor,1749198205,voltage,0.33
5384,446400107,Photoresistor Sensor,1749198207,light_value,417.0
5384,446400107,Photoresistor Sensor,1749198207,voltage,0.34
5385,446400107,Photoresistor Sensor,1749198210,light_value,421.0
5385,446400107,Photoresistor Sensor,1749198210,voltage,0.34
5386,446400107,Photoresistor Sensor,1749198212,light_value,403.0
5386,446400107,Photoresistor Sensor,1749198212,voltage,0.32
5387,446400107,Photoresistor Sensor,1749198215,light_value,419.0
5387,446400107,Photoresistor Sensor,1749198215,voltage,0.34
5388,446400107,Photoresistor Sensor,1749198217,light_value,449.0
5388,446400107,Photoresistor Sensor,1749198217,voltage,0.36
5389,446400107,Photoresistor Sensor,1749198219,light_value,400.0
5389,446400107,Photoresistor Sensor,1749198219,voltage,0.32
5390,446400107,Photoresistor Sensor,1749198222,light_value,420.0
5390,446400107,Photoresistor Sensor,1749198222,voltage,0.34
5391,446400107,Photoresistor Sensor,1749198224,light_value,324.0
5391,446400107,Photoresistor Sensor,1749198224,voltage,0.26
5392,446400107,Photoresistor Sensor,1749198226,light_value,377.0
5392,446400107,Photoresistor Sensor,1749198226,voltage,0.3
5393,446400107,Photoresistor Sensor,1749198229,light_value,423.0
5393,446400107,Photoresistor Sensor,1749198229,voltage,0.34
5394,446400107,Photoresistor Sensor,1749198231,light_value,422.0
5394,446400107,Photoresistor Sensor,1749198231,voltage,0.34
5395,446400107,Photoresistor Sensor,1749198234,light_value,433.0
5395,446400107,Photoresistor Sensor,1749198234,voltage,0.35
5396,446400107,Photoresistor Sensor,1749198236,light_value,391.0
5396,446400107,Photoresistor Sensor,1749198236,voltage,0.32
5397,446400107,Photoresistor Sensor,1749198238,light_value,421.0
5397,446400107,Photoresistor Sensor,1749198238,voltage,0.34
5398,446400107,Photoresistor Sensor,1749198241,light_value,416.0
5398,446400107,Photoresistor Sensor,1749198241,voltage,0.34
5399,446400107,Photoresistor Sensor,1749198243,light_value,407.0
5399,446400107,Photoresistor Sensor,1749198243,voltage,0.33
5400,446400107,Photoresistor Sensor,1749198246,light_value,415.0
5400,446400107,Photoresistor Sensor,1749198246,voltage,0.33
5401,446400107,Photoresistor Sensor,1749198248,light_value,418.0
5401,446400107,Photoresistor Sensor,1749198248,voltage,0.34
5402,446400107,Photoresistor Sensor,1749198250,light_value,425.0
5402,446400107,Photoresistor Sensor,1749198250,voltage,0.34
5403,446400107,Photoresistor Sensor,1749198253,light_value,375.0
5403,446400107,Photoresistor Sensor,1749198253,voltage,0.3
5404,446400107,Photoresistor Sensor,1749198255,light_value,426.0
5404,446400107,Photoresistor Sensor,1749198255,voltage,0.34
5405,446400107,Photoresistor Sensor,1749198258,light_value,429.0
5405,446400107,Photoresistor Sensor,1749198258,voltage,0.35
5406,446400107,Photoresistor Sensor,1749198260,light_value,397.0
5406,446400107,Photoresistor Sensor,1749198260,voltage,0.32
5407,446400107,Photoresistor Sensor,1749198262,light_value,410.0
5407,446400107,Photoresistor Sensor,1749198262,voltage,0.33
5408,446400106,Microwave Radar Sensor,1749198265,motion_detected,0.0
5409,446400107,Photoresistor Sensor,1749198267,light_value,448.0
5409,446400107,Photoresistor Sensor,1749198267,voltage,0.36
5410,446400107,Photoresistor Sensor,1749198270,light_value,421.0
5410,446400107,Photoresistor Sensor,1749198270,voltage,0.34
5411,446400107,Photoresistor Sensor,1749198272,light_value,407.0
5411,446400107,Photoresistor Sensor,1749198272,voltage,0.33
5412,446400107,Photoresistor Sensor,1749198274,light_value,415.0
5412,446400107,Photoresistor Sensor,1749198274,voltage,0.33
5413,446400107,Photoresistor Sensor,1749198277,light_value,421.0
5413,446400107,Photoresistor Sensor,1749198277,voltage,0.34
5414,446400107,Photoresistor Sensor,1749198279,light_value,435.0
5414,446400107,Photoresistor Sensor,1749198279,voltage,0.35
5415,446400107,Photoresistor Sensor,1749198282,light_value,403.0
5415,446400107,Photoresistor Sensor,1749198282,voltage,0.32
5416,446400107,Photoresistor Sensor,1749198284,light_value,427.0
5416,446400107,Photoresistor Sensor,1749198284,voltage,0.34
5417,446400107,Photoresistor Sensor,1749198286,light_value,444.0
5417,446400107,Photoresistor Sensor,1749198286,voltage,0.36
5418,446400107,Photoresistor Sensor,1749198289,light_value,432.0
5418,446400107,Photoresistor Sensor,1749198289,voltage,0.35
5419,446400107,Photoresistor Sensor,1749198291,light_value,433.0
5419,446400107,Photoresistor Sensor,1749198291,voltage,0.35
5420,446400107,Photoresistor Sensor,1749198294,light_value,402.0
5420,446400107,Photoresistor Sensor,1749198294,voltage,0.32
5421,446400107,Photoresistor Sensor,1749198296,light_value,421.0
5421,446400107,Photoresistor Sensor,1749198296,voltage,0.34
5422,446400107,Photoresistor Sensor,1749198298,light_value,400.0
5422,446400107,Photoresistor Sensor,1749198298,voltage,0.32
5423,446400106,Microwave Radar Sensor,1749198301,motion_detected,0.0
5424,446400107,Photoresistor Sensor,1749198303,light_value,387.0
5424,446400107,Photoresistor Sensor,1749198303,voltage,0.31
5425,446400107,Photoresistor Sensor,1749198305,light_value,413.0
5425,446400107,Photoresistor Sensor,1749198305,voltage,0.33
5426,446400107,Photoresistor Sensor,1749198308,light_value,439.0
5426,446400107,Photoresistor Sensor,1749198308,voltage,0.35
5427,446400107,Photoresistor Sensor,1749198310,light_value,428.0
5427,446400107,Photoresistor Sensor,1749198310,voltage,0.34
5428,446400107,Photoresistor Sensor,1749198313,light_value,418.0
5428,446400107,Photoresistor Sensor,1749198313,voltage,0.34
5429,446400107,Photoresistor Sensor,1749198315,light_value,414.0
5429,446400107,Photoresistor Sensor,1749198315,voltage,0.33
5430,446400107,Photoresistor Sensor,1749198317,light_value,412.0
5430,446400107,Photoresistor Sensor,1749198317,voltage,0.33
5431,446400106,Microwave Radar Sensor,1749198320,motion_detected,0.0
5432,446400101,Temperature Sensor,1749198322,temperature,22.0
5433,446400107,Photoresistor Sensor,1749198325,light_value,446.0
5433,446400107,Photoresistor Sensor,1749198325,voltage,0.36
5434,446400107,Photoresistor Sensor,1749198327,light_value,429.0
5434,446400107,Photoresistor Sensor,1749198327,voltage,0.35
5435,446400107,Photoresistor Sensor,1749198330,light_value,426.0
5435,446400107,Photoresistor Sensor,1749198330,voltage,0.34
5436,446400107,Photoresistor Sensor,1749198332,light_value,428.0
5436,446400107,Photoresistor Sensor,1749198332,voltage,0.34
5437,446400107,Photoresistor Sensor,1749198334,light_value,432.0
5437,446400107,Photoresistor Sensor,1749198334,voltage,0.35
5438,446400107,Photoresistor Sensor,1749198337,light_value,432.0
5438,446400107,Photoresistor Sensor,1749198337,voltage,0.35
5439,446400101,Temperature Sensor,1749198339,temperature,22.0
5440,446400107,Photoresistor Sensor,1749198342,light_value,419.0
5440,446400107,Photoresistor Sensor,1749198342,voltage,0.34
5441,446400107,Photoresistor Sensor,1749198344,light_value,443.0
5441,446400107,Photoresistor Sensor,1749198344,voltage,0.36
5442,446400107,Photoresistor Sensor,1749198346,light_value,431.0
5442,446400107,Photoresistor Sensor,1749198346,voltage,0.35
5443,446400107,Photoresistor Sensor,1749198348,light_value,426.0
5443,446400107,Photoresistor Sensor,1749198348,voltage,0.34
5444,446400107,Photoresistor Sensor,1749198351,light_value,404.0
5444,446400107,Photoresistor Sensor,1749198351,voltage,0.33
5445,446400107,Photoresistor Sensor,1749198353,light_value,427.0
5445,446400107,Photoresistor Sensor,1749198353,voltage,0.34
5446,446400107,Photoresistor Sensor,1749198356,light_value,433.0
5446,446400107,Photoresistor Sensor,1749198356,voltage,0.35
5447,446400107,Photoresistor Sensor,1749198358,light_value,443.0
5447,446400107,Photoresistor Sensor,1749198358,voltage,0.36
5448,446400107,Photoresistor Sensor,1749198361,light_value,406.0
5448,446400107,Photoresistor Sensor,1749198361,voltage,0.33
5449,446400107,Photoresistor Sensor,1749198363,light_value,437.0
5449,446400107,Photoresistor Sensor,1749198363,voltage,0.35
5450,446400107,Photoresistor Sensor,1749198365,light_value,400.0
5450,446400107,Photoresistor Sensor,1749198365,voltage,0.32
5451,446400107,Photoresistor Sensor,1749198368,light_value,431.0
5451,446400107,Photoresistor Sensor,1749198368,voltage,0.35
5452,446400107,Photoresistor Sensor,1749198370,light_value,411.0
5452,446400107,Photoresistor Sensor,1749198370,voltage,0.33
5453,446400107,Photoresistor Sensor,1749198372,light_value,389.0
5453,446400107,Photoresistor Sensor,1749198372,voltage,0.31
5454,446400107,Photoresistor Sensor,1749198375,light_value,342.0
5454,446400107,Photoresistor Sensor,1749198375,voltage,0.28
5455,446400107,Photoresistor Sensor,1749198377,light_value,426.0
5455,446400107,Photoresistor Sensor,1749198377,voltage,0.34
5456,446400107,Photoresistor Sensor,1749198379,light_value,427.0
5456,446400107,Photoresistor Sensor,1749198379,voltage,0.34
5457,446400107,Photoresistor Sensor,1749198382,light_value,409.0
5457,446400107,Photoresistor Sensor,1749198382,voltage,0.33
5458,446400107,Photoresistor Sensor,1749198384,light_value,421.0
5458,446400107,Photoresistor Sensor,1749198384,voltage,0.34
5459,446400107,Photoresistor Sensor,1749198387,light_value,406.0
5459,446400107,Photoresistor Sensor,1749198387,voltage,0.33
5460,446400107,Photoresistor Sensor,1749198389,light_value,432.0
5460,446400107,Photoresistor Sensor,1749198389,voltage,0.35
5461,446400107,Photoresistor Sensor,1749198391,light_value,415.0
5461,446400107,Photoresistor Sensor,1749198391,voltage,0.33
5462,446400107,Photoresistor Sensor,1749198394,light_value,415.0
5462,446400107,Photoresistor Sensor,1749198394,voltage,0.33
5463,446400107,Photoresistor Sensor,1749198396,light_value,432.0
5463,446400107,Photoresistor Sensor,1749198396,voltage,0.35
5464,446400107,Photoresistor Sensor,1749198443,light_value,407.0
5464,446400107,Photoresistor Sensor,1749198443,voltage,0.33
5465,446400106,Microwave Radar Sensor,1749198446,motion_detected,0.0
5466,446400105,ACS712 Hall Effect Sensor,1749198448,current,0.15
5467,446400101,Temperature Sensor,1749198451,temperature,22.0
5468,446400102,Humidity Sensor,1749198453,humidity,73.8
5469,446400107,Photoresistor Sensor,1749198455,light_value,387.0
5469,446400107,Photoresistor Sensor,1749198455,voltage,0.31
5470,446400106,Microwave Radar Sensor,1749198458,motion_detected,0.0
5471,446400105,ACS712 Hall Effect Sensor,1749198460,current,0.18
5472,446400101,Temperature Sensor,1749198463,temperature,22.0
5473,446400102,Humidity Sensor,1749198465,humidity,72.2
5474,446400107,Photoresistor Sensor,1749198468,light_value,382.0
5474,446400107,Photoresistor Sensor,1749198468,voltage,0.31
5475,446400106,Microwave Radar Sensor,1749198470,motion_detected,0.0
5476,446400105,ACS712 Hall Effect Sensor,1749198472,current,0.15
5477,446400107,Photoresistor Sensor,1749198475,light_value,395.0
5477,446400107,Photoresistor Sensor,1749198475,voltage,0.32
5478,446400106,Microwave Radar Sensor,1749198477,motion_detected,0.0
5479,446400105,ACS712 Hall Effect Sensor,1749198480,current,0.14
5480,446400101,Temperature Sensor,1749198482,temperature,22.0
5481,446400102,Humidity Sensor,1749198485,humidity,72.2
5482,446400107,Photoresistor Sensor,1749198487,light_value,429.0
5482,446400107,Photoresistor Sensor,1749198487,voltage,0.35
5483,446400106,Microwave Radar Sensor,1749198489,motion_detected,0.0
5484,446400105,ACS712 Hall Effect Sensor,1749198492,current,0.01
5485,446400101,Temperature Sensor,1749198494,temperature,22.0
5486,446400102,Humidity Sensor,1749198497,humidity,72.2
5487,446400107,Photoresistor Sensor,1749198499,light_value,401.0
5487,446400107,Photoresistor Sensor,1749198499,voltage,0.32
5488,446400106,Microwave Radar Sensor,1749198502,motion_detected,0.0
5489,446400107,Photoresistor Sensor,1749198504,light_value,385.0
5489,446400107,Photoresistor Sensor,1749198504,voltage,0.31
5490,446400107,Photoresistor Sensor,1749198507,light_value,406.0
5490,446400107,Photoresistor Sensor,1749198507,voltage,0.33
5491,446400107,Photoresistor Sensor,1749198509,light_value,401.0
5491,446400107,Photoresistor Sensor,1749198509,voltage,0.32
5492,446400107,Photoresistor Sensor,1749198511,light_value,421.0
5492,446400107,Photoresistor Sensor,1749198511,voltage,0.34
5493,446400107,Photoresistor Sensor,1749198514,light_value,400.0
5493,446400107,Photoresistor Sensor,1749198514,voltage,0.32
5494,446400107,Photoresistor Sensor,1749198516,light_value,393.0
5494,446400107,Photoresistor Sensor,1749198516,voltage,0.32
5495,446400107,Photoresistor Sensor,1749198519,light_value,397.0
5495,446400107,Photoresistor Sensor,1749198519,voltage,0.32
5496,446400107,Photoresistor Sensor,1749198521,light_value,398.0
5496,446400107,Photoresistor Sensor,1749198521,voltage,0.32
5497,446400107,Photoresistor Sensor,1749198524,light_value,414.0
5497,446400107,Photoresistor Sensor,1749198524,voltage,0.33
5498,446400107,Photoresistor Sensor,1749198526,light_value,427.0
5498,446400107,Photoresistor Sensor,1749198526,voltage,0.34
5499,446400107,Photoresistor Sensor,1749198528,light_value,397.0
5499,446400107,Photoresistor Sensor,1749198528,voltage,0.32
5500,446400107,Photoresistor Sensor,1749198531,light_value,397.0
5500,446400107,Photoresistor Sensor,1749198531,voltage,0.32
5501,446400107,Photoresistor Sensor,1749198533,light_value,400.0
5501,446400107,Photoresistor Sensor,1749198533,voltage,0.32
5502,446400107,Photoresistor Sensor,1749198536,light_value,117.0
5502,446400107,Photoresistor Sensor,1749198536,voltage,0.09
5503,446400107,Photoresistor Sensor,1749198538,light_value,391.0
5503,446400107,Photoresistor Sensor,1749198538,voltage,0.32
5504,446400107,Photoresistor Sensor,1749198541,light_value,21.0
5504,446400107,Photoresistor Sensor,1749198541,voltage,0.02
5505,446400107,Photoresistor Sensor,1749198543,light_value,368.0
5505,446400107,Photoresistor Sensor,1749198543,voltage,0.3
5506,446400107,Photoresistor Sensor,1749198546,light_value,401.0
5506,446400107,Photoresistor Sensor,1749198546,voltage,0.32
5507,446400107,Photoresistor Sensor,1749198548,light_value,400.0
5507,446400107,Photoresistor Sensor,1749198548,voltage,0.32
5508,446400107,Photoresistor Sensor,1749198550,light_value,428.0
5508,446400107,Photoresistor Sensor,1749198550,voltage,0.34
5509,446400107,Photoresistor Sensor,1749198553,light_value,396.0
5509,446400107,Photoresistor Sensor,1749198553,voltage,0.32
5510,446400107,Photoresistor Sensor,1749198555,light_value,383.0
5510,446400107,Photoresistor Sensor,1749198555,voltage,0.31
5511,446400107,Photoresistor Sensor,1749198558,light_value,429.0
5511,446400107,Photoresistor Sensor,1749198558,voltage,0.35
5512,446400107,Photoresistor Sensor,1749198560,light_value,381.0
5512,446400107,Photoresistor Sensor,1749198560,voltage,0.31
5513,446400107,Photoresistor Sensor,1749198562,light_value,417.0
5513,446400107,Photoresistor Sensor,1749198562,voltage,0.34
5514,446400107,Photoresistor Sensor,1749198565,light_value,407.0
5514,446400107,Photoresistor Sensor,1749198565,voltage,0.33
5515,446400107,Photoresistor Sensor,1749198567,light_value,405.0
5515,446400107,Photoresistor Sensor,1749198567,voltage,0.33
5516,446400107,Photoresistor Sensor,1749198570,light_value,433.0
5516,446400107,Photoresistor Sensor,1749198570,voltage,0.35
5517,446400106,Microwave Radar Sensor,1749198572,motion_detected,0.0
5518,446400107,Photoresistor Sensor,1749198574,light_value,402.0
5518,446400107,Photoresistor Sensor,1749198574,voltage,0.32
5519,446400107,Photoresistor Sensor,1749198577,light_value,374.0
5519,446400107,Photoresistor Sensor,1749198577,voltage,0.3
5520,446400107,Photoresistor Sensor,1749198579,light_value,387.0
5520,446400107,Photoresistor Sensor,1749198579,voltage,0.31
5521,446400107,Photoresistor Sensor,1749198587,light_value,67.0
5521,446400107,Photoresistor Sensor,1749198587,voltage,0.05
5522,446400107,Photoresistor Sensor,1749198589,light_value,266.0
5522,446400107,Photoresistor Sensor,1749198589,voltage,0.21
5523,446400106,Microwave Radar Sensor,1749198592,motion_detected,0.0
5524,446400107,Photoresistor Sensor,1749198594,light_value,394.0
5524,446400107,Photoresistor Sensor,1749198594,voltage,0.32
5525,446400107,Photoresistor Sensor,1749198596,light_value,374.0
5525,446400107,Photoresistor Sensor,1749198596,voltage,0.3
5526,446400107,Photoresistor Sensor,1749198599,light_value,368.0
5526,446400107,Photoresistor Sensor,1749198599,voltage,0.3
5527,446400107,Photoresistor Sensor,1749198601,light_value,372.0
5527,446400107,Photoresistor Sensor,1749198601,voltage,0.3
5528,446400107,Photoresistor Sensor,1749198604,light_value,370.0
5528,446400107,Photoresistor Sensor,1749198604,voltage,0.3
5529,446400107,Photoresistor Sensor,1749198606,light_value,379.0
5529,446400107,Photoresistor Sensor,1749198606,voltage,0.31
5530,446400107,Photoresistor Sensor,1749198608,light_value,50.0
5530,446400107,Photoresistor Sensor,1749198608,voltage,0.04
5531,446400107,Photoresistor Sensor,1749198611,light_value,90.0
5531,446400107,Photoresistor Sensor,1749198611,voltage,0.07
5532,446400107,Photoresistor Sensor,1749198613,light_value,0.0
5532,446400107,Photoresistor Sensor,1749198613,voltage,0.0
5533,446400107,Photoresistor Sensor,1749198621,light_value,403.0
5533,446400107,Photoresistor Sensor,1749198621,voltage,0.32
5534,446400107,Photoresistor Sensor,1749198623,light_value,395.0
5534,446400107,Photoresistor Sensor,1749198623,voltage,0.32
5535,446400107,Photoresistor Sensor,1749198626,light_value,380.0
5535,446400107,Photoresistor Sensor,1749198626,voltage,0.31
5536,446400107,Photoresistor Sensor,1749198628,light_value,393.0
5536,446400107,Photoresistor Sensor,1749198628,voltage,0.32
5537,446400107,Photoresistor Sensor,1749198630,light_value,385.0
5537,446400107,Photoresistor Sensor,1749198630,voltage,0.31
5538,446400106,Microwave Radar Sensor,1749198633,motion_detected,0.0
5539,446400107,Photoresistor Sensor,1749198635,light_value,394.0
5539,446400107,Photoresistor Sensor,1749198635,voltage,0.32
5540,446400107,Photoresistor Sensor,1749198637,light_value,433.0
5540,446400107,Photoresistor Sensor,1749198637,voltage,0.35
5541,446400107,Photoresistor Sensor,1749198640,light_value,415.0
5541,446400107,Photoresistor Sensor,1749198640,voltage,0.33
5542,446400107,Photoresistor Sensor,1749198642,light_value,398.0
5542,446400107,Photoresistor Sensor,1749198642,voltage,0.32
5543,446400107,Photoresistor Sensor,1749198655,light_value,406.0
5543,446400107,Photoresistor Sensor,1749198655,voltage,0.33
5544,446400107,Photoresistor Sensor,1749198657,light_value,408.0
5544,446400107,Photoresistor Sensor,1749198657,voltage,0.33
5545,446400107,Photoresistor Sensor,1749198659,light_value,406.0
5545,446400107,Photoresistor Sensor,1749198659,voltage,0.33
5546,446400107,Photoresistor Sensor,1749198662,light_value,407.0
5546,446400107,Photoresistor Sensor,1749198662,voltage,0.33
5547,446400107,Photoresistor Sensor,1749198664,light_value,396.0
5547,446400107,Photoresistor Sensor,1749198664,voltage,0.32
5548,446400107,Photoresistor Sensor,1749198667,light_value,399.0
