data_id,sensor_name,timestamp,measurement_type,value
3141,ACS712 Hall Effect Sensor,1749191340,current,0.05
3142,ACS712 Hall Effect Sensor,1749191343,current,0.17
3143,ACS712 Hall Effect Sensor,1749191345,current,0.04
3144,ACS712 Hall Effect Sensor,1749191347,current,0.17
3145,ACS712 Hall Effect Sensor,1749191349,current,0.16
3146,ACS712 Hall Effect Sensor,1749191352,current,0.18
3147,ACS712 Hall Effect Sensor,1749191354,current,0.06
3148,ACS712 Hall Effect Sensor,1749191356,current,0.16
3149,ACS712 Hall Effect Sensor,1749191358,current,0.16
3150,ACS712 Hall Effect Sensor,1749191361,current,0.11
3151,ACS712 Hall Effect Sensor,1749191363,current,0.17
3152,ACS712 Hall Effect Sensor,1749191365,current,0.04
3153,ACS712 Hall Effect Sensor,1749191368,current,0.05
3154,ACS712 Hall Effect Sensor,1749191370,current,0.02
3155,ACS712 Hall Effect Sensor,1749191373,current,0.06
3156,ACS712 Hall Effect Sensor,1749191375,current,0.16
3157,ACS712 Hall Effect Sensor,1749191377,current,0.17
3158,ACS712 Hall Effect Sensor,1749191379,current,0.04
3159,ACS712 Hall Effect Sensor,1749191382,current,0.17
3160,ACS712 Hall Effect Sensor,1749191384,current,0.17
3161,ACS712 Hall Effect Sensor,1749191386,current,0.16
3162,ACS712 Hall Effect Sensor,1749191389,current,0.17
3163,ACS712 Hall Effect Sensor,1749191391,current,0.05
3164,ACS712 Hall Effect Sensor,1749191393,current,0.06
3165,ACS712 Hall Effect Sensor,1749191396,current,0.04
3166,ACS712 Hall Effect Sensor,1749191398,current,0.17
3167,ACS712 Hall Effect Sensor,1749191400,current,0.16
3168,ACS712 Hall Effect Sensor,1749191402,current,0.05
3169,ACS712 Hall Effect Sensor,1749191405,current,0.15
3170,ACS712 Hall Effect Sensor,1749191407,current,0.15
3171,ACS712 Hall Effect Sensor,1749191410,current,0.16
3172,ACS712 Hall Effect Sensor,1749191412,current,0.04
3173,ACS712 Hall Effect Sensor,1749191414,current,0.04
3174,ACS712 Hall Effect Sensor,1749191416,current,0.17
3175,ACS712 Hall Effect Sensor,1749191419,current,0.06
3176,ACS712 Hall Effect Sensor,1749191421,current,0.01
3177,ACS712 Hall Effect Sensor,1749191423,current,0.16
3178,ACS712 Hall Effect Sensor,1749191426,current,0.17
3179,ACS712 Hall Effect Sensor,1749191428,current,0.16
3180,ACS712 Hall Effect Sensor,1749191430,current,0.06
3181,ACS712 Hall Effect Sensor,1749191433,current,0.18
3182,ACS712 Hall Effect Sensor,1749191435,current,0.16
3183,ACS712 Hall Effect Sensor,1749191437,current,0.16
3184,ACS712 Hall Effect Sensor,1749191440,current,0.18
3185,ACS712 Hall Effect Sensor,1749191442,current,0.05
3186,ACS712 Hall Effect Sensor,1749191445,current,0.17
3187,ACS712 Hall Effect Sensor,1749191447,current,0.16
3188,ACS712 Hall Effect Sensor,1749191449,current,0.16
3189,ACS712 Hall Effect Sensor,1749191451,current,0.05
3190,ACS712 Hall Effect Sensor,1749191454,current,0.17
3191,ACS712 Hall Effect Sensor,1749191456,current,0.16
3192,ACS712 Hall Effect Sensor,1749191458,current,0.16
3193,ACS712 Hall Effect Sensor,1749191461,current,0.03
3194,ACS712 Hall Effect Sensor,1749191463,current,0.04
3195,ACS712 Hall Effect Sensor,1749191465,current,0.06
3196,ACS712 Hall Effect Sensor,1749191467,current,0.06
3197,ACS712 Hall Effect Sensor,1749191470,current,0.16
3198,ACS712 Hall Effect Sensor,1749191472,current,0.17
3199,ACS712 Hall Effect Sensor,1749191474,current,0.15
3200,ACS712 Hall Effect Sensor,1749191477,current,0.15
3201,ACS712 Hall Effect Sensor,1749191479,current,0.04
3202,ACS712 Hall Effect Sensor,1749191481,current,0.16
3203,ACS712 Hall Effect Sensor,1749191484,current,0.16
3204,ACS712 Hall Effect Sensor,1749191486,current,0.18
3205,ACS712 Hall Effect Sensor,1749191488,current,0.17
3206,ACS712 Hall Effect Sensor,1749191491,current,0.15
3207,ACS712 Hall Effect Sensor,1749191493,current,0.06
3208,ACS712 Hall Effect Sensor,1749191495,current,0.16
3209,ACS712 Hall Effect Sensor,1749191502,current,0.16
3210,ACS712 Hall Effect Sensor,1749191560,current,0.18
3211,ACS712 Hall Effect Sensor,1749191562,current,0.17
3212,ACS712 Hall Effect Sensor,1749191564,current,0.16
3213,ACS712 Hall Effect Sensor,1749191567,current,0.18
3214,ACS712 Hall Effect Sensor,1749191569,current,0.18
3215,ACS712 Hall Effect Sensor,1749191571,current,0.06
3216,ACS712 Hall Effect Sensor,1749191573,current,0.2
3217,ACS712 Hall Effect Sensor,1749191576,current,0.06
3218,ACS712 Hall Effect Sensor,1749191578,current,0.19
3219,ACS712 Hall Effect Sensor,1749191580,current,0.13
3220,ACS712 Hall Effect Sensor,1749191583,current,0.18
3221,ACS712 Hall Effect Sensor,1749191585,current,0.05
3222,ACS712 Hall Effect Sensor,1749191587,current,0.16
3223,Temperature Sensor,1749191590,temperature,22.0
3224,ACS712 Hall Effect Sensor,1749191592,current,0.18
3225,ACS712 Hall Effect Sensor,1749191595,current,0.08
3226,ACS712 Hall Effect Sensor,1749191597,current,0.17
3227,ACS712 Hall Effect Sensor,1749191599,current,0.17
3228,ACS712 Hall Effect Sensor,1749191601,current,0.18
3229,ACS712 Hall Effect Sensor,1749191604,current,0.06
3230,ACS712 Hall Effect Sensor,1749191606,current,0.17
3231,ACS712 Hall Effect Sensor,1749191608,current,0.18
3232,ACS712 Hall Effect Sensor,1749191610,current,0.08
3233,ACS712 Hall Effect Sensor,1749191613,current,0.19
3234,ACS712 Hall Effect Sensor,1749191615,current,0.18
3235,ACS712 Hall Effect Sensor,1749191617,current,0.18
3236,ACS712 Hall Effect Sensor,1749191620,current,0.05
3237,ACS712 Hall Effect Sensor,1749191622,current,0.16
3238,ACS712 Hall Effect Sensor,1749191624,current,0.16
3239,ACS712 Hall Effect Sensor,1749191668,current,0.14
3240,Temperature Sensor,1749191670,temperature,20.0
3241,Humidity Sensor,1749191672,humidity,62.5
3242,ACS712 Hall Effect Sensor,1749191680,current,0.01
3243,Temperature Sensor,1749191682,temperature,20.0
3244,Humidity Sensor,1749191684,humidity,62.5
3245,Photoresistor Sensor,1749191983,light_value,528.0
3245,Photoresistor Sensor,1749191983,voltage,0.43
3246,Microwave Radar Sensor,1749191986,motion_detected,0.0
3247,ACS712 Hall Effect Sensor,1749191988,current,0.12
3248,Temperature Sensor,1749191990,temperature,20.0
3249,Humidity Sensor,1749191993,humidity,65.5
3250,Photoresistor Sensor,1749191995,light_value,506.0
3250,Photoresistor Sensor,1749191995,voltage,0.41
3251,Microwave Radar Sensor,1749191998,motion_detected,0.0
3252,ACS712 Hall Effect Sensor,1749192000,current,0.13
3253,Temperature Sensor,1749192002,temperature,20.0
3254,Humidity Sensor,1749192005,humidity,65.5
3255,Photoresistor Sensor,1749192007,light_value,529.0
3255,Photoresistor Sensor,1749192007,voltage,0.43
3256,Photoresistor Sensor,1749192010,light_value,527.0
3256,Photoresistor Sensor,1749192010,voltage,0.42
3257,Photoresistor Sensor,1749192012,light_value,525.0
3257,Photoresistor Sensor,1749192012,voltage,0.42
3258,Photoresistor Sensor,1749192015,light_value,511.0
3258,Photoresistor Sensor,1749192015,voltage,0.41
3259,Photoresistor Sensor,1749192017,light_value,537.0
3259,Photoresistor Sensor,1749192017,voltage,0.43
3260,Photoresistor Sensor,1749192019,light_value,486.0
3260,Photoresistor Sensor,1749192019,voltage,0.39
3261,Photoresistor Sensor,1749192022,light_value,526.0
3261,Photoresistor Sensor,1749192022,voltage,0.42
3262,Photoresistor Sensor,1749192024,light_value,528.0
3262,Photoresistor Sensor,1749192024,voltage,0.43
3263,Photoresistor Sensor,1749192027,light_value,506.0
3263,Photoresistor Sensor,1749192027,voltage,0.41
3264,Photoresistor Sensor,1749192029,light_value,528.0
3264,Photoresistor Sensor,1749192029,voltage,0.43
3265,Photoresistor Sensor,1749192031,light_value,455.0
3265,Photoresistor Sensor,1749192031,voltage,0.37
3266,Photoresistor Sensor,1749192034,light_value,498.0
3266,Photoresistor Sensor,1749192034,voltage,0.4
3267,Photoresistor Sensor,1749192036,light_value,493.0
3267,Photoresistor Sensor,1749192036,voltage,0.4
3268,Photoresistor Sensor,1749192039,light_value,490.0
3268,Photoresistor Sensor,1749192039,voltage,0.39
3269,Photoresistor Sensor,1749192041,light_value,477.0
3269,Photoresistor Sensor,1749192041,voltage,0.38
3270,Photoresistor Sensor,1749192044,light_value,496.0
3270,Photoresistor Sensor,1749192044,voltage,0.4
3271,Photoresistor Sensor,1749192046,light_value,1787.0
3271,Photoresistor Sensor,1749192046,voltage,1.44
3272,Photoresistor Sensor,1749192049,light_value,551.0
3272,Photoresistor Sensor,1749192049,voltage,0.44
3273,Photoresistor Sensor,1749192051,light_value,477.0
3273,Photoresistor Sensor,1749192051,voltage,0.38
3274,Photoresistor Sensor,1749192054,light_value,481.0
3274,Photoresistor Sensor,1749192054,voltage,0.39
3275,Photoresistor Sensor,1749192056,light_value,465.0
3275,Photoresistor Sensor,1749192056,voltage,0.37
3276,Photoresistor Sensor,1749192058,light_value,3104.0
3276,Photoresistor Sensor,1749192058,voltage,2.5
3277,Photoresistor Sensor,1749192061,light_value,3089.0
3277,Photoresistor Sensor,1749192061,voltage,2.49
3278,Photoresistor Sensor,1749192063,light_value,494.0
3278,Photoresistor Sensor,1749192063,voltage,0.4
3279,Photoresistor Sensor,1749192066,light_value,466.0
3279,Photoresistor Sensor,1749192066,voltage,0.38
3280,Photoresistor Sensor,1749192068,light_value,478.0
3280,Photoresistor Sensor,1749192068,voltage,0.39
3281,Photoresistor Sensor,1749192070,light_value,469.0
3281,Photoresistor Sensor,1749192070,voltage,0.38
3282,Photoresistor Sensor,1749192073,light_value,496.0
3282,Photoresistor Sensor,1749192073,voltage,0.4
3283,Photoresistor Sensor,1749192075,light_value,486.0
3283,Photoresistor Sensor,1749192075,voltage,0.39
3284,Photoresistor Sensor,1749192078,light_value,479.0
3284,Photoresistor Sensor,1749192078,voltage,0.39
3285,Photoresistor Sensor,1749192080,light_value,466.0
3285,Photoresistor Sensor,1749192080,voltage,0.38
3286,Photoresistor Sensor,1749192083,light_value,469.0
3286,Photoresistor Sensor,1749192083,voltage,0.38
3287,Photoresistor Sensor,1749192085,light_value,476.0
3287,Photoresistor Sensor,1749192085,voltage,0.38
3288,Photoresistor Sensor,1749192087,light_value,463.0
3288,Photoresistor Sensor,1749192087,voltage,0.37
3289,Photoresistor Sensor,1749192090,light_value,477.0
3289,Photoresistor Sensor,1749192090,voltage,0.38
3290,Photoresistor Sensor,1749192092,light_value,454.0
3290,Photoresistor Sensor,1749192092,voltage,0.37
3291,Photoresistor Sensor,1749192095,light_value,439.0
3291,Photoresistor Sensor,1749192095,voltage,0.35
3292,Photoresistor Sensor,1749192097,light_value,443.0
3292,Photoresistor Sensor,1749192097,voltage,0.36
3293,Photoresistor Sensor,1749192100,light_value,455.0
3293,Photoresistor Sensor,1749192100,voltage,0.37
3294,Photoresistor Sensor,1749192102,light_value,462.0
3294,Photoresistor Sensor,1749192102,voltage,0.37
3295,Photoresistor Sensor,1749192105,light_value,463.0
3295,Photoresistor Sensor,1749192105,voltage,0.37
3296,Photoresistor Sensor,1749192107,light_value,463.0
3296,Photoresistor Sensor,1749192107,voltage,0.37
3297,Photoresistor Sensor,1749192109,light_value,448.0
3297,Photoresistor Sensor,1749192109,voltage,0.36
3298,Photoresistor Sensor,1749192112,light_value,475.0
3298,Photoresistor Sensor,1749192112,voltage,0.38
3299,Photoresistor Sensor,1749192114,light_value,455.0
3299,Photoresistor Sensor,1749192114,voltage,0.37
3300,Temperature Sensor,1749192116,temperature,22.0
3301,Photoresistor Sensor,1749192119,light_value,470.0
3301,Photoresistor Sensor,1749192119,voltage,0.38
3302,Photoresistor Sensor,1749192121,light_value,462.0
3302,Photoresistor Sensor,1749192121,voltage,0.37
3303,Photoresistor Sensor,1749192124,light_value,432.0
3303,Photoresistor Sensor,1749192124,voltage,0.35
3304,Photoresistor Sensor,1749192126,light_value,475.0
3304,Photoresistor Sensor,1749192126,voltage,0.38
3305,Photoresistor Sensor,1749192129,light_value,450.0
3305,Photoresistor Sensor,1749192129,voltage,0.36
3306,Temperature Sensor,1749192131,temperature,22.0
3307,Photoresistor Sensor,1749192134,light_value,459.0
3307,Photoresistor Sensor,1749192134,voltage,0.37
3308,Photoresistor Sensor,1749192136,light_value,423.0
3308,Photoresistor Sensor,1749192136,voltage,0.34
3309,Photoresistor Sensor,1749192139,light_value,473.0
3309,Photoresistor Sensor,1749192139,voltage,0.38
3310,Photoresistor Sensor,1749192141,light_value,471.0
3310,Photoresistor Sensor,1749192141,voltage,0.38
3311,Photoresistor Sensor,1749192143,light_value,458.0
3311,Photoresistor Sensor,1749192143,voltage,0.37
3312,Photoresistor Sensor,1749192146,light_value,446.0
3312,Photoresistor Sensor,1749192146,voltage,0.36
3313,Photoresistor Sensor,1749192148,light_value,421.0
3313,Photoresistor Sensor,1749192148,voltage,0.34
3314,Photoresistor Sensor,1749192151,light_value,470.0
3314,Photoresistor Sensor,1749192151,voltage,0.38
3315,Photoresistor Sensor,1749192153,light_value,474.0
3315,Photoresistor Sensor,1749192153,voltage,0.38
3316,Photoresistor Sensor,1749192155,light_value,432.0
3316,Photoresistor Sensor,1749192155,voltage,0.35
3317,Photoresistor Sensor,1749192158,light_value,463.0
3317,Photoresistor Sensor,1749192158,voltage,0.37
3318,Photoresistor Sensor,1749192160,light_value,462.0
3318,Photoresistor Sensor,1749192160,voltage,0.37
3319,ACS712 Hall Effect Sensor,1749192163,current,0.09
3320,Photoresistor Sensor,1749192165,light_value,464.0
3320,Photoresistor Sensor,1749192165,voltage,0.37
3321,Photoresistor Sensor,1749192168,light_value,451.0
3321,Photoresistor Sensor,1749192168,voltage,0.36
3322,Photoresistor Sensor,1749192170,light_value,454.0
3322,Photoresistor Sensor,1749192170,voltage,0.37
3323,Photoresistor Sensor,1749192172,light_value,459.0
3323,Photoresistor Sensor,1749192172,voltage,0.37
3324,Photoresistor Sensor,1749192175,light_value,464.0
3324,Photoresistor Sensor,1749192175,voltage,0.37
3325,Photoresistor Sensor,1749192216,light_value,463.0
3325,Photoresistor Sensor,1749192216,voltage,0.37
3326,Microwave Radar Sensor,1749192218,motion_detected,0.0
3327,ACS712 Hall Effect Sensor,1749192221,current,0.13
3328,Temperature Sensor,1749192223,temperature,22.0
3329,Humidity Sensor,1749192225,humidity,70.8
3330,Photoresistor Sensor,1749192227,light_value,454.0
3330,Photoresistor Sensor,1749192227,voltage,0.37
3331,Microwave Radar Sensor,1749192230,motion_detected,0.0
3332,ACS712 Hall Effect Sensor,1749192232,current,0.0
3333,Temperature Sensor,1749192234,temperature,22.0
3334,Humidity Sensor,1749192237,humidity,70.8
3335,Photoresistor Sensor,1749192239,light_value,448.0
3335,Photoresistor Sensor,1749192239,voltage,0.36
3336,Photoresistor Sensor,1749192241,light_value,467.0
3336,Photoresistor Sensor,1749192241,voltage,0.38
3337,Photoresistor Sensor,1749192244,light_value,464.0
3337,Photoresistor Sensor,1749192244,voltage,0.37
3338,Photoresistor Sensor,1749192246,light_value,511.0
3338,Photoresistor Sensor,1749192246,voltage,0.41
3339,Photoresistor Sensor,1749192248,light_value,488.0
3339,Photoresistor Sensor,1749192248,voltage,0.39
3340,Photoresistor Sensor,1749192251,light_value,474.0
3340,Photoresistor Sensor,1749192251,voltage,0.38
3341,Photoresistor Sensor,1749192253,light_value,490.0
3341,Photoresistor Sensor,1749192253,voltage,0.39
3342,Photoresistor Sensor,1749192255,light_value,487.0
3342,Photoresistor Sensor,1749192255,voltage,0.39
3343,Photoresistor Sensor,1749192257,light_value,494.0
3343,Photoresistor Sensor,1749192257,voltage,0.4
3344,Photoresistor Sensor,1749192260,light_value,494.0
3344,Photoresistor Sensor,1749192260,voltage,0.4
3345,Photoresistor Sensor,1749192262,light_value,493.0
3345,Photoresistor Sensor,1749192262,voltage,0.4
3346,Photoresistor Sensor,1749192264,light_value,478.0
3346,Photoresistor Sensor,1749192264,voltage,0.39
3347,Photoresistor Sensor,1749192267,light_value,496.0
3347,Photoresistor Sensor,1749192267,voltage,0.4
3348,Photoresistor Sensor,1749192269,light_value,483.0
3348,Photoresistor Sensor,1749192269,voltage,0.39
3349,Photoresistor Sensor,1749192271,light_value,483.0
3349,Photoresistor Sensor,1749192271,voltage,0.39
3350,Photoresistor Sensor,1749192273,light_value,506.0
3350,Photoresistor Sensor,1749192273,voltage,0.41
3351,Photoresistor Sensor,1749192276,light_value,498.0
3351,Photoresistor Sensor,1749192276,voltage,0.4
3352,Photoresistor Sensor,1749192278,light_value,540.0
3352,Photoresistor Sensor,1749192278,voltage,0.44
3353,Photoresistor Sensor,1749192280,light_value,499.0
3353,Photoresistor Sensor,1749192280,voltage,0.4
3354,Photoresistor Sensor,1749192282,light_value,479.0
3354,Photoresistor Sensor,1749192282,voltage,0.39
3355,Photoresistor Sensor,1749192285,light_value,496.0
3355,Photoresistor Sensor,1749192285,voltage,0.4
3356,Photoresistor Sensor,1749192287,light_value,482.0
3356,Photoresistor Sensor,1749192287,voltage,0.39
3357,Photoresistor Sensor,1749192289,light_value,498.0
3357,Photoresistor Sensor,1749192289,voltage,0.4
3358,Photoresistor Sensor,1749192292,light_value,454.0
3358,Photoresistor Sensor,1749192292,voltage,0.37
3359,Photoresistor Sensor,1749192294,light_value,478.0
3359,Photoresistor Sensor,1749192294,voltage,0.39
3360,Photoresistor Sensor,1749192296,light_value,497.0
3360,Photoresistor Sensor,1749192296,voltage,0.4
3361,Photoresistor Sensor,1749192299,light_value,491.0
3361,Photoresistor Sensor,1749192299,voltage,0.4
3362,Microwave Radar Sensor,1749192301,motion_detected,0.0
3363,Photoresistor Sensor,1749192303,light_value,505.0
3363,Photoresistor Sensor,1749192303,voltage,0.41
3364,Photoresistor Sensor,1749192306,light_value,490.0
3364,Photoresistor Sensor,1749192306,voltage,0.39
3365,Photoresistor Sensor,1749192308,light_value,527.0
3365,Photoresistor Sensor,1749192308,voltage,0.42
3366,Photoresistor Sensor,1749192310,light_value,493.0
3366,Photoresistor Sensor,1749192310,voltage,0.4
3367,Photoresistor Sensor,1749192313,light_value,493.0
3367,Photoresistor Sensor,1749192313,voltage,0.4
3368,Photoresistor Sensor,1749192315,light_value,524.0
3368,Photoresistor Sensor,1749192315,voltage,0.42
3369,Photoresistor Sensor,1749192317,light_value,527.0
3369,Photoresistor Sensor,1749192317,voltage,0.42
3370,Photoresistor Sensor,1749192320,light_value,491.0
3370,Photoresistor Sensor,1749192320,voltage,0.4
3371,Photoresistor Sensor,1749192322,light_value,475.0
3371,Photoresistor Sensor,1749192322,voltage,0.38
3372,Microwave Radar Sensor,1749192324,motion_detected,0.0
3373,Photoresistor Sensor,1749192326,light_value,472.0
3373,Photoresistor Sensor,1749192326,voltage,0.38
3374,Photoresistor Sensor,1749192329,light_value,480.0
3374,Photoresistor Sensor,1749192329,voltage,0.39
3375,Photoresistor Sensor,1749192331,light_value,482.0
3375,Photoresistor Sensor,1749192331,voltage,0.39
3376,Photoresistor Sensor,1749192333,light_value,485.0
3376,Photoresistor Sensor,1749192333,voltage,0.39
3377,Photoresistor Sensor,1749192336,light_value,523.0
3377,Photoresistor Sensor,1749192336,voltage,0.42
3378,Photoresistor Sensor,1749192338,light_value,493.0
3378,Photoresistor Sensor,1749192338,voltage,0.4
3379,Photoresistor Sensor,1749192340,light_value,497.0
3379,Photoresistor Sensor,1749192340,voltage,0.4
3380,Photoresistor Sensor,1749192343,light_value,496.0
3380,Photoresistor Sensor,1749192343,voltage,0.4
3381,Photoresistor Sensor,1749192345,light_value,480.0
3381,Photoresistor Sensor,1749192345,voltage,0.39
3382,Photoresistor Sensor,1749192347,light_value,496.0
3382,Photoresistor Sensor,1749192347,voltage,0.4
3383,Photoresistor Sensor,1749192349,light_value,480.0
3383,Photoresistor Sensor,1749192349,voltage,0.39
3384,Photoresistor Sensor,1749192352,light_value,502.0
3384,Photoresistor Sensor,1749192352,voltage,0.4
3385,Microwave Radar Sensor,1749192354,motion_detected,0.0
3386,Microwave Radar Sensor,1749192356,motion_detected,0.0
3387,Photoresistor Sensor,1749192358,light_value,496.0
3387,Photoresistor Sensor,1749192358,voltage,0.4
3388,Photoresistor Sensor,1749192361,light_value,530.0
3388,Photoresistor Sensor,1749192361,voltage,0.43
3389,Photoresistor Sensor,1749192363,light_value,491.0
3389,Photoresistor Sensor,1749192363,voltage,0.4
3390,Photoresistor Sensor,1749192365,light_value,501.0
3390,Photoresistor Sensor,1749192365,voltage,0.4
3391,Photoresistor Sensor,1749192368,light_value,484.0
3391,Photoresistor Sensor,1749192368,voltage,0.39
3392,Photoresistor Sensor,1749192370,light_value,496.0
3392,Photoresistor Sensor,1749192370,voltage,0.4
3393,Photoresistor Sensor,1749192372,light_value,495.0
3393,Photoresistor Sensor,1749192372,voltage,0.4
3394,Photoresistor Sensor,1749192375,light_value,496.0
3394,Photoresistor Sensor,1749192375,voltage,0.4
3395,Photoresistor Sensor,1749192377,light_value,496.0
3395,Photoresistor Sensor,1749192377,voltage,0.4
3396,Photoresistor Sensor,1749192379,light_value,486.0
3396,Photoresistor Sensor,1749192379,voltage,0.39
3397,Photoresistor Sensor,1749192381,light_value,490.0
3397,Photoresistor Sensor,1749192381,voltage,0.39
3398,Photoresistor Sensor,1749192384,light_value,459.0
3398,Photoresistor Sensor,1749192384,voltage,0.37
3399,Photoresistor Sensor,1749192386,light_value,522.0
3399,Photoresistor Sensor,1749192386,voltage,0.42
3400,Photoresistor Sensor,1749192388,light_value,489.0
3400,Photoresistor Sensor,1749192388,voltage,0.39
3401,Photoresistor Sensor,1749192390,light_value,498.0
3401,Photoresistor Sensor,1749192390,voltage,0.4
3402,Photoresistor Sensor,1749192393,light_value,498.0
3402,Photoresistor Sensor,1749192393,voltage,0.4
3403,Photoresistor Sensor,1749192395,light_value,494.0
3403,Photoresistor Sensor,1749192395,voltage,0.4
3404,Photoresistor Sensor,1749192397,light_value,504.0
3404,Photoresistor Sensor,1749192397,voltage,0.41
3405,Photoresistor Sensor,1749192400,light_value,481.0
3405,Photoresistor Sensor,1749192400,voltage,0.39
3406,Photoresistor Sensor,1749192402,light_value,527.0
3406,Photoresistor Sensor,1749192402,voltage,0.42
3407,Photoresistor Sensor,1749192404,light_value,511.0
3407,Photoresistor Sensor,1749192404,voltage,0.41
3408,Photoresistor Sensor,1749192407,light_value,467.0
3408,Photoresistor Sensor,1749192407,voltage,0.38
3409,Photoresistor Sensor,1749192409,light_value,464.0
3409,Photoresistor Sensor,1749192409,voltage,0.37
3410,Photoresistor Sensor,1749192411,light_value,464.0
3410,Photoresistor Sensor,1749192411,voltage,0.37
3411,Photoresistor Sensor,1749192413,light_value,496.0
3411,Photoresistor Sensor,1749192413,voltage,0.4
3412,Photoresistor Sensor,1749192416,light_value,499.0
3412,Photoresistor Sensor,1749192416,voltage,0.4
3413,Photoresistor Sensor,1749192418,light_value,506.0
3413,Photoresistor Sensor,1749192418,voltage,0.41
3414,Photoresistor Sensor,1749192420,light_value,501.0
3414,Photoresistor Sensor,1749192420,voltage,0.4
3415,Photoresistor Sensor,1749192423,light_value,497.0
3415,Photoresistor Sensor,1749192423,voltage,0.4
3416,Photoresistor Sensor,1749192425,light_value,511.0
3416,Photoresistor Sensor,1749192425,voltage,0.41
3417,Photoresistor Sensor,1749192427,light_value,510.0
3417,Photoresistor Sensor,1749192427,voltage,0.41
3418,Photoresistor Sensor,1749192430,light_value,496.0
3418,Photoresistor Sensor,1749192430,voltage,0.4
3419,Photoresistor Sensor,1749192432,light_value,525.0
3419,Photoresistor Sensor,1749192432,voltage,0.42
3420,Photoresistor Sensor,1749192434,light_value,511.0
3420,Photoresistor Sensor,1749192434,voltage,0.41
3421,Photoresistor Sensor,1749192436,light_value,482.0
3421,Photoresistor Sensor,1749192436,voltage,0.39
3422,Photoresistor Sensor,1749192439,light_value,507.0
3422,Photoresistor Sensor,1749192439,voltage,0.41
3423,Photoresistor Sensor,1749192441,light_value,481.0
3423,Photoresistor Sensor,1749192441,voltage,0.39
3424,Photoresistor Sensor,1749192443,light_value,495.0
3424,Photoresistor Sensor,1749192443,voltage,0.4
3425,Photoresistor Sensor,1749192446,light_value,526.0
3425,Photoresistor Sensor,1749192446,voltage,0.42
3426,Photoresistor Sensor,1749192448,light_value,466.0
3426,Photoresistor Sensor,1749192448,voltage,0.38
3427,Photoresistor Sensor,1749192450,light_value,497.0
3427,Photoresistor Sensor,1749192450,voltage,0.4
3428,Photoresistor Sensor,1749192453,light_value,509.0
3428,Photoresistor Sensor,1749192453,voltage,0.41
3429,Photoresistor Sensor,1749192455,light_value,482.0
3429,Photoresistor Sensor,1749192455,voltage,0.39
3430,Photoresistor Sensor,1749192495,light_value,511.0
3430,Photoresistor Sensor,1749192495,voltage,0.41
3431,Microwave Radar Sensor,1749192498,motion_detected,0.0
3432,ACS712 Hall Effect Sensor,1749192500,current,0.16
3433,Temperature Sensor,1749192503,temperature,22.0
3434,Humidity Sensor,1749192505,humidity,69.2
3435,Photoresistor Sensor,1749192507,light_value,502.0
3435,Photoresistor Sensor,1749192507,voltage,0.4
3436,Microwave Radar Sensor,1749192510,motion_detected,0.0
3437,ACS712 Hall Effect Sensor,1749192512,current,0.14
3438,Temperature Sensor,1749192514,temperature,20.0
3439,Humidity Sensor,1749192517,humidity,69.2
3440,Photoresistor Sensor,1749192519,light_value,495.0
3440,Photoresistor Sensor,1749192519,voltage,0.4
3441,Photoresistor Sensor,1749192521,light_value,511.0
3441,Photoresistor Sensor,1749192521,voltage,0.41
3442,Photoresistor Sensor,1749192523,light_value,553.0
3442,Photoresistor Sensor,1749192523,voltage,0.45
3443,Photoresistor Sensor,1749192526,light_value,538.0
3443,Photoresistor Sensor,1749192526,voltage,0.43
3444,Photoresistor Sensor,1749192528,light_value,502.0
3444,Photoresistor Sensor,1749192528,voltage,0.4
3445,Photoresistor Sensor,1749192531,light_value,496.0
3445,Photoresistor Sensor,1749192531,voltage,0.4
3446,Photoresistor Sensor,1749192533,light_value,530.0
3446,Photoresistor Sensor,1749192533,voltage,0.43
3447,Photoresistor Sensor,1749192535,light_value,546.0
3447,Photoresistor Sensor,1749192535,voltage,0.44
3448,Photoresistor Sensor,1749192538,light_value,525.0
3448,Photoresistor Sensor,1749192538,voltage,0.42
3449,Photoresistor Sensor,1749192540,light_value,539.0
3449,Photoresistor Sensor,1749192540,voltage,0.43
3450,Photoresistor Sensor,1749192542,light_value,510.0
3450,Photoresistor Sensor,1749192542,voltage,0.41
3451,Photoresistor Sensor,1749192545,light_value,506.0
3451,Photoresistor Sensor,1749192545,voltage,0.41
3452,Photoresistor Sensor,1749192547,light_value,496.0
3452,Photoresistor Sensor,1749192547,voltage,0.4
3453,Photoresistor Sensor,1749192549,light_value,511.0
3453,Photoresistor Sensor,1749192549,voltage,0.41
3454,Photoresistor Sensor,1749192552,light_value,511.0
3454,Photoresistor Sensor,1749192552,voltage,0.41
3455,Temperature Sensor,1749192554,temperature,20.0
3456,Photoresistor Sensor,1749192556,light_value,547.0
3456,Photoresistor Sensor,1749192556,voltage,0.44
3457,Temperature Sensor,1749192559,temperature,20.0
3458,Photoresistor Sensor,1749192561,light_value,509.0
3458,Photoresistor Sensor,1749192561,voltage,0.41
3459,Photoresistor Sensor,1749192563,light_value,511.0
3459,Photoresistor Sensor,1749192563,voltage,0.41
3460,Photoresistor Sensor,1749192566,light_value,529.0
3460,Photoresistor Sensor,1749192566,voltage,0.43
3461,Photoresistor Sensor,1749192568,light_value,511.0
3461,Photoresistor Sensor,1749192568,voltage,0.41
3462,Photoresistor Sensor,1749192570,light_value,511.0
